data,hora_utc,temperatura_c,pressao_mb,radiacao_kj_m2,umidade_relativa_pct,Hora UTC limpa,data_hora_utc
2024/10/09,1500 UTC,35.6,961.2,3739.7,41.0,1500,2024-10-09 15:00:00
2024/10/09,1600 UTC,37.2,960.0,3557.1,39.0,1600,2024-10-09 16:00:00
2024/10/09,1700 UTC,37.9,959.1,2872.0,36.0,1700,2024-10-09 17:00:00
2024/10/09,1800 UTC,38.3,958.5,1700.8,34.0,1800,2024-10-09 18:00:00
2024/10/09,1900 UTC,37.7,958.6,1710.8,34.0,1900,2024-10-09 19:00:00
2024/10/09,2000 UTC,36.0,958.8,461.4,36.0,2000,2024-10-09 20:00:00
2024/10/09,2100 UTC,34.3,959.3,30.1,39.0,2100,2024-10-09 21:00:00
2024/10/10,0900 UTC,24.8,962.4,114.1,62.0,0900,2024-10-10 09:00:00
2024/10/10,1000 UTC,26.4,962.8,883.9,62.0,1000,2024-10-10 10:00:00
2024/10/10,1100 UTC,27.9,963.3,1772.7,61.0,1100,2024-10-10 11:00:00
2024/10/10,1200 UTC,30.2,963.1,2645.3,57.0,1200,2024-10-10 12:00:00
2024/10/10,1300 UTC,32.3,962.5,3213.7,54.0,1300,2024-10-10 13:00:00
2024/10/10,1400 UTC,34.1,961.5,3604.4,50.0,1400,2024-10-10 14:00:00
2024/10/10,1500 UTC,35.7,960.3,3720.6,45.0,1500,2024-10-10 15:00:00
2024/10/10,1600 UTC,36.5,959.1,2972.3,43.0,1600,2024-10-10 16:00:00
2024/10/10,1700 UTC,36.3,958.1,1549.9,41.0,1700,2024-10-10 17:00:00
2024/10/10,1800 UTC,37.4,957.5,1574.7,40.0,1800,2024-10-10 18:00:00
2024/10/10,1900 UTC,35.8,957.3,1106.4,37.0,1900,2024-10-10 19:00:00
2024/10/10,2000 UTC,34.9,957.7,177.9,37.0,2000,2024-10-10 20:00:00
2024/10/10,2100 UTC,33.8,958.6,47.0,38.0,2100,2024-10-10 21:00:00
2024/10/11,0900 UTC,25.4,963.6,65.8,66.0,0900,2024-10-11 09:00:00
2024/10/11,1000 UTC,26.1,964.0,418.9,64.0,1000,2024-10-11 10:00:00
2024/10/11,1100 UTC,27.6,964.5,941.2,62.0,1100,2024-10-11 11:00:00
2024/10/11,1200 UTC,29.1,964.5,1785.9,58.0,1200,2024-10-11 12:00:00
2024/10/11,1300 UTC,31.0,964.1,3072.4,53.0,1300,2024-10-11 13:00:00
2024/10/11,1400 UTC,32.9,963.1,3320.2,50.0,1400,2024-10-11 14:00:00
2024/10/11,1500 UTC,34.5,961.6,3739.2,47.0,1500,2024-10-11 15:00:00
2024/10/11,1600 UTC,35.6,960.3,2809.7,45.0,1600,2024-10-11 16:00:00
2024/10/11,1700 UTC,36.2,959.4,2902.3,42.0,1700,2024-10-11 17:00:00
2024/10/11,1800 UTC,36.6,959.0,2377.0,39.0,1800,2024-10-11 18:00:00
2024/10/11,1900 UTC,36.3,959.0,1354.2,38.0,1900,2024-10-11 19:00:00
2024/10/11,2000 UTC,34.5,959.4,433.8,37.0,2000,2024-10-11 20:00:00
2024/10/11,2100 UTC,33.1,960.1,42.5,41.0,2100,2024-10-11 21:00:00
2024/10/12,0900 UTC,23.5,965.2,115.8,63.0,0900,2024-10-12 09:00:00
2024/10/12,1000 UTC,25.8,966.4,888.6,60.0,1000,2024-10-12 10:00:00
2024/10/12,1100 UTC,27.7,966.8,1833.9,57.0,1100,2024-10-12 11:00:00
2024/10/12,1200 UTC,29.9,966.8,2693.8,50.0,1200,2024-10-12 12:00:00
2024/10/12,1300 UTC,31.6,966.4,3366.2,43.0,1300,2024-10-12 13:00:00
2024/10/12,1400 UTC,33.5,965.3,3761.3,37.0,1400,2024-10-12 14:00:00
2024/10/12,1500 UTC,35.3,964.2,3872.5,31.0,1500,2024-10-12 15:00:00
2024/10/12,1600 UTC,36.9,962.8,3654.6,30.0,1600,2024-10-12 16:00:00
2024/10/12,1700 UTC,36.9,962.1,3197.5,28.0,1700,2024-10-12 17:00:00
2024/10/12,1800 UTC,36.8,961.5,2520.4,29.0,1800,2024-10-12 18:00:00
2024/10/12,1900 UTC,36.7,961.3,1634.8,28.0,1900,2024-10-12 19:00:00
2024/10/12,2000 UTC,35.0,961.5,603.4,28.0,2000,2024-10-12 20:00:00
2024/10/12,2100 UTC,32.9,962.1,32.5,29.0,2100,2024-10-12 21:00:00
2024/10/13,0900 UTC,24.0,966.7,115.8,60.0,0900,2024-10-13 09:00:00
2024/10/13,1000 UTC,25.5,967.4,845.2,59.0,1000,2024-10-13 10:00:00
2024/10/13,1100 UTC,27.6,968.0,1828.2,57.0,1100,2024-10-13 11:00:00
2024/10/13,1200 UTC,29.4,967.8,2602.6,53.0,1200,2024-10-13 12:00:00
2024/10/13,1300 UTC,31.8,967.4,3223.8,46.0,1300,2024-10-13 13:00:00
2024/10/13,1400 UTC,33.7,966.5,3584.6,42.0,1400,2024-10-13 14:00:00
2024/10/13,1500 UTC,35.1,965.0,3599.3,38.0,1500,2024-10-13 15:00:00
2024/10/13,1600 UTC,36.0,963.9,3366.9,33.0,1600,2024-10-13 16:00:00
2024/10/13,1700 UTC,36.8,962.8,3086.6,32.0,1700,2024-10-13 17:00:00
2024/10/13,1800 UTC,37.0,962.4,2387.1,30.0,1800,2024-10-13 18:00:00
2024/10/13,1900 UTC,36.5,962.3,1536.0,30.0,1900,2024-10-13 19:00:00
2024/10/13,2000 UTC,34.6,962.4,554.9,32.0,2000,2024-10-13 20:00:00
2024/10/13,2100 UTC,32.7,963.0,28.0,32.0,2100,2024-10-13 21:00:00
2024/10/14,0900 UTC,24.7,966.5,81.5,63.0,0900,2024-10-14 09:00:00
2024/10/14,1000 UTC,26.1,967.0,771.6,62.0,1000,2024-10-14 10:00:00
2024/10/14,1100 UTC,27.0,967.6,1193.9,60.0,1100,2024-10-14 11:00:00
2024/10/14,1200 UTC,29.4,967.3,2454.9,55.0,1200,2024-10-14 12:00:00
2024/10/14,1300 UTC,30.8,966.7,3197.3,50.0,1300,2024-10-14 13:00:00
2024/10/14,1400 UTC,32.3,965.7,3570.3,44.0,1400,2024-10-14 14:00:00
2024/10/14,1500 UTC,34.0,964.4,3640.1,40.0,1500,2024-10-14 15:00:00
2024/10/14,1600 UTC,35.0,963.0,3467.4,39.0,1600,2024-10-14 16:00:00
2024/10/14,1700 UTC,35.3,962.0,3056.8,39.0,1700,2024-10-14 17:00:00
2024/10/14,1800 UTC,34.0,961.8,1525.3,38.0,1800,2024-10-14 18:00:00
2024/10/14,1900 UTC,33.4,961.8,743.7,39.0,1900,2024-10-14 19:00:00
2024/10/14,2000 UTC,31.5,962.5,467.8,42.0,2000,2024-10-14 20:00:00
2024/10/14,2100 UTC,30.2,963.3,36.5,44.0,2100,2024-10-14 21:00:00
2024/10/15,0900 UTC,23.8,965.0,128.9,65.0,0900,2024-10-15 09:00:00
2024/10/15,1000 UTC,26.0,965.6,880.6,63.0,1000,2024-10-15 10:00:00
2024/10/15,1100 UTC,27.3,965.4,1549.7,61.0,1100,2024-10-15 11:00:00
2024/10/15,1200 UTC,29.3,965.2,2255.5,57.0,1200,2024-10-15 12:00:00
2024/10/15,1300 UTC,31.6,964.5,2795.0,53.0,1300,2024-10-15 13:00:00
2024/10/15,1400 UTC,32.2,963.5,2643.3,50.0,1400,2024-10-15 14:00:00
2024/10/15,1500 UTC,34.0,962.1,2856.0,46.0,1500,2024-10-15 15:00:00
2024/10/15,1600 UTC,34.7,960.6,2614.5,44.0,1600,2024-10-15 16:00:00
2024/10/15,1700 UTC,34.2,959.9,1315.7,44.0,1700,2024-10-15 17:00:00
2024/10/15,1800 UTC,33.6,959.5,687.2,41.0,1800,2024-10-15 18:00:00
2024/10/15,1900 UTC,34.1,959.4,975.9,38.0,1900,2024-10-15 19:00:00
2024/10/15,2000 UTC,33.2,959.6,274.8,40.0,2000,2024-10-15 20:00:00
2024/10/15,2100 UTC,31.7,960.3,42.0,41.0,2100,2024-10-15 21:00:00
2024/10/16,0900 UTC,24.7,963.6,78.2,64.0,0900,2024-10-16 09:00:00
2024/10/16,1000 UTC,26.1,964.0,755.3,63.0,1000,2024-10-16 10:00:00
2024/10/16,1100 UTC,28.6,964.2,1831.1,59.0,1100,2024-10-16 11:00:00
2024/10/16,1200 UTC,29.8,964.5,2403.2,57.0,1200,2024-10-16 12:00:00
2024/10/16,1300 UTC,30.2,964.1,2177.3,54.0,1300,2024-10-16 13:00:00
2024/10/16,1400 UTC,31.7,963.2,2416.2,51.0,1400,2024-10-16 14:00:00
2024/10/16,1500 UTC,32.4,961.9,2038.1,49.0,1500,2024-10-16 15:00:00
2024/10/16,1600 UTC,34.1,960.6,2536.8,47.0,1600,2024-10-16 16:00:00
2024/10/16,1700 UTC,34.5,959.7,2187.4,45.0,1700,2024-10-16 17:00:00
2024/10/16,1800 UTC,34.1,959.1,1432.0,43.0,1800,2024-10-16 18:00:00
2024/10/16,1900 UTC,33.3,959.1,615.6,43.0,1900,2024-10-16 19:00:00
2024/10/16,2000 UTC,33.1,959.3,337.9,42.0,2000,2024-10-16 20:00:00
2024/10/16,2100 UTC,31.8,959.8,37.5,45.0,2100,2024-10-16 21:00:00
2024/10/17,0900 UTC,24.9,963.3,31.6,70.0,0900,2024-10-17 09:00:00
2024/10/17,1000 UTC,25.5,964.1,369.1,69.0,1000,2024-10-17 10:00:00
2024/10/17,1100 UTC,27.1,964.5,1454.7,65.0,1100,2024-10-17 11:00:00
2024/10/17,1200 UTC,27.9,964.6,1957.0,62.0,1200,2024-10-17 12:00:00
2024/10/17,1300 UTC,29.1,964.3,1782.7,59.0,1300,2024-10-17 13:00:00
2024/10/17,1400 UTC,30.1,963.5,1437.0,57.0,1400,2024-10-17 14:00:00
2024/10/17,1500 UTC,30.9,962.6,1706.2,55.0,1500,2024-10-17 15:00:00
2024/10/17,1600 UTC,33.0,961.0,2585.6,51.0,1600,2024-10-17 16:00:00
2024/10/17,1700 UTC,33.7,960.1,2032.1,49.0,1700,2024-10-17 17:00:00
2024/10/17,1800 UTC,34.5,959.2,2060.3,46.0,1800,2024-10-17 18:00:00
2024/10/17,1900 UTC,33.5,959.2,801.5,47.0,1900,2024-10-17 19:00:00
2024/10/17,2000 UTC,31.9,959.4,341.5,47.0,2000,2024-10-17 20:00:00
2024/10/17,2100 UTC,31.1,960.1,14.2,48.0,2100,2024-10-17 21:00:00
2024/10/18,0900 UTC,25.9,963.1,36.1,62.0,0900,2024-10-18 09:00:00
2024/10/18,1000 UTC,26.1,964.1,248.0,63.0,1000,2024-10-18 10:00:00
2024/10/18,1100 UTC,25.4,964.7,148.8,67.0,1100,2024-10-18 11:00:00
2024/10/18,1200 UTC,26.5,965.2,624.0,66.0,1200,2024-10-18 12:00:00
2024/10/18,1300 UTC,27.6,964.9,1076.1,64.0,1300,2024-10-18 13:00:00
2024/10/18,1400 UTC,28.5,964.3,1625.7,61.0,1400,2024-10-18 14:00:00
2024/10/18,1500 UTC,29.2,963.1,1379.8,60.0,1500,2024-10-18 15:00:00
2024/10/18,1600 UTC,32.0,961.7,3556.4,54.0,1600,2024-10-18 16:00:00
2024/10/18,1700 UTC,32.3,960.8,3268.2,52.0,1700,2024-10-18 17:00:00
2024/10/18,1800 UTC,32.3,960.0,2538.7,52.0,1800,2024-10-18 18:00:00
2024/10/18,1900 UTC,31.7,959.8,1493.6,51.0,1900,2024-10-18 19:00:00
2024/10/18,2000 UTC,30.3,960.2,516.7,51.0,2000,2024-10-18 20:00:00
2024/10/18,2100 UTC,29.0,960.6,20.7,55.0,2100,2024-10-18 21:00:00
2024/10/19,0900 UTC,25.0,962.1,77.5,66.0,0900,2024-10-19 09:00:00
2024/10/19,1000 UTC,27.1,962.4,907.9,65.0,1000,2024-10-19 10:00:00
2024/10/19,1100 UTC,28.7,962.5,1538.4,63.0,1100,2024-10-19 11:00:00
2024/10/19,1200 UTC,30.2,962.1,2603.4,60.0,1200,2024-10-19 12:00:00
2024/10/19,1300 UTC,31.1,961.6,2379.7,57.0,1300,2024-10-19 13:00:00
2024/10/19,1400 UTC,32.7,960.7,1974.2,54.0,1400,2024-10-19 14:00:00
2024/10/19,1500 UTC,34.6,959.3,2840.0,51.0,1500,2024-10-19 15:00:00
2024/10/19,1600 UTC,34.7,957.9,2219.4,48.0,1600,2024-10-19 16:00:00
2024/10/19,1700 UTC,34.3,957.1,1482.1,47.0,1700,2024-10-19 17:00:00
2024/10/19,1800 UTC,33.8,956.6,1092.0,48.0,1800,2024-10-19 18:00:00
2024/10/19,1900 UTC,33.4,956.7,865.9,48.0,1900,2024-10-19 19:00:00
2024/10/19,2000 UTC,31.8,956.8,301.9,49.0,2000,2024-10-19 20:00:00
2024/10/19,2100 UTC,31.4,957.6,24.1,50.0,2100,2024-10-19 21:00:00
2024/10/20,0900 UTC,25.0,961.3,84.6,66.0,0900,2024-10-20 09:00:00
2024/10/20,1000 UTC,25.4,962.1,238.7,66.0,1000,2024-10-20 10:00:00
2024/10/20,1100 UTC,26.9,962.6,1013.7,63.0,1100,2024-10-20 11:00:00
2024/10/20,1200 UTC,29.6,962.4,2315.9,59.0,1200,2024-10-20 12:00:00
2024/10/20,1300 UTC,30.3,962.3,3035.9,56.0,1300,2024-10-20 13:00:00
2024/10/20,1400 UTC,31.2,961.4,2360.2,53.0,1400,2024-10-20 14:00:00
2024/10/20,1500 UTC,31.8,960.3,1898.3,51.0,1500,2024-10-20 15:00:00
2024/10/20,1600 UTC,32.7,959.4,1660.5,49.0,1600,2024-10-20 16:00:00
2024/10/20,1700 UTC,33.1,958.4,1289.0,47.0,1700,2024-10-20 17:00:00
2024/10/20,1800 UTC,33.3,957.7,1166.2,44.0,1800,2024-10-20 18:00:00
2024/10/20,1900 UTC,34.2,957.6,705.3,43.0,1900,2024-10-20 19:00:00
2024/10/20,2000 UTC,33.3,957.6,555.6,42.0,2000,2024-10-20 20:00:00
2024/10/20,2100 UTC,31.9,958.0,29.8,43.0,2100,2024-10-20 21:00:00
2024/10/21,0900 UTC,23.7,964.1,152.3,59.0,0900,2024-10-21 09:00:00
2024/10/21,1000 UTC,25.2,964.3,878.5,59.0,1000,2024-10-21 10:00:00
2024/10/21,1100 UTC,26.9,964.3,1837.8,57.0,1100,2024-10-21 11:00:00
2024/10/21,1200 UTC,28.7,964.2,2670.9,54.0,1200,2024-10-21 12:00:00
2024/10/21,1300 UTC,31.0,963.5,3332.0,49.0,1300,2024-10-21 13:00:00
2024/10/21,1400 UTC,33.0,962.7,3384.1,45.0,1400,2024-10-21 14:00:00
2024/10/21,1500 UTC,34.3,961.7,3887.0,42.0,1500,2024-10-21 15:00:00
2024/10/21,1600 UTC,35.3,960.5,3601.5,41.0,1600,2024-10-21 16:00:00
2024/10/21,1700 UTC,36.1,959.9,3103.6,40.0,1700,2024-10-21 17:00:00
2024/10/21,1800 UTC,35.9,959.4,2451.4,38.0,1800,2024-10-21 18:00:00
2024/10/21,1900 UTC,34.4,959.3,1084.6,37.0,1900,2024-10-21 19:00:00
2024/10/21,2000 UTC,33.4,959.6,304.9,38.0,2000,2024-10-21 20:00:00
2024/10/21,2100 UTC,32.1,960.3,33.7,42.0,2100,2024-10-21 21:00:00
2024/10/22,0900 UTC,23.5,965.5,183.4,62.0,0900,2024-10-22 09:00:00
2024/10/22,1000 UTC,25.3,965.6,988.6,59.0,1000,2024-10-22 10:00:00
2024/10/22,1100 UTC,27.1,965.7,1849.2,55.0,1100,2024-10-22 11:00:00
2024/10/22,1200 UTC,29.4,965.4,2724.3,51.0,1200,2024-10-22 12:00:00
2024/10/22,1300 UTC,31.3,964.8,3338.4,46.0,1300,2024-10-22 13:00:00
2024/10/22,1400 UTC,32.8,963.9,3715.7,44.0,1400,2024-10-22 14:00:00
2024/10/22,1500 UTC,34.5,962.6,3819.1,42.0,1500,2024-10-22 15:00:00
2024/10/22,1600 UTC,35.3,961.3,3651.4,38.0,1600,2024-10-22 16:00:00
2024/10/22,1700 UTC,36.1,960.2,3109.6,37.0,1700,2024-10-22 17:00:00
2024/10/22,1800 UTC,35.5,959.8,2256.4,35.0,1800,2024-10-22 18:00:00
2024/10/22,1900 UTC,35.0,959.8,1592.5,37.0,1900,2024-10-22 19:00:00
2024/10/22,2000 UTC,33.2,960.3,600.9,37.0,2000,2024-10-22 20:00:00
2024/10/22,2100 UTC,31.7,961.0,31.5,40.0,2100,2024-10-22 21:00:00
2024/10/23,0900 UTC,22.3,964.0,162.1,64.0,0900,2024-10-23 09:00:00
2024/10/23,1000 UTC,24.6,964.3,971.2,60.0,1000,2024-10-23 10:00:00
2024/10/23,1100 UTC,26.7,964.5,1904.9,55.0,1100,2024-10-23 11:00:00
2024/10/23,1200 UTC,28.7,964.2,2742.0,51.0,1200,2024-10-23 12:00:00
2024/10/23,1300 UTC,30.6,963.7,3360.9,48.0,1300,2024-10-23 13:00:00
2024/10/23,1400 UTC,32.5,962.9,3713.6,45.0,1400,2024-10-23 14:00:00
2024/10/23,1500 UTC,34.0,961.7,3810.9,43.0,1500,2024-10-23 15:00:00
2024/10/23,1600 UTC,34.8,960.5,3623.9,42.0,1600,2024-10-23 16:00:00
2024/10/23,1700 UTC,35.3,959.8,3163.8,39.0,1700,2024-10-23 17:00:00
2024/10/23,1800 UTC,35.3,959.2,2483.9,36.0,1800,2024-10-23 18:00:00
2024/10/23,1900 UTC,34.9,959.0,1625.8,34.0,1900,2024-10-23 19:00:00
2024/10/23,2000 UTC,33.0,959.5,621.6,35.0,2000,2024-10-23 20:00:00
2024/10/23,2100 UTC,31.2,960.0,30.0,35.0,2100,2024-10-23 21:00:00
2024/10/24,0900 UTC,24.1,962.2,171.3,62.0,0900,2024-10-24 09:00:00
2024/10/24,1000 UTC,26.4,962.9,999.9,60.0,1000,2024-10-24 10:00:00
2024/10/24,1100 UTC,27.8,963.4,1577.2,58.0,1100,2024-10-24 11:00:00
2024/10/24,1200 UTC,28.7,963.4,1786.0,55.0,1200,2024-10-24 12:00:00
2024/10/24,1300 UTC,30.2,962.8,2500.2,51.0,1300,2024-10-24 13:00:00
2024/10/24,1400 UTC,32.4,962.0,3176.7,47.0,1400,2024-10-24 14:00:00
2024/10/24,1500 UTC,34.1,960.9,3926.6,45.0,1500,2024-10-24 15:00:00
2024/10/24,1600 UTC,34.9,959.8,3603.5,42.0,1600,2024-10-24 16:00:00
2024/10/24,1700 UTC,35.8,959.2,3195.7,38.0,1700,2024-10-24 17:00:00
2024/10/24,1800 UTC,36.0,958.7,2550.0,38.0,1800,2024-10-24 18:00:00
2024/10/24,1900 UTC,35.1,958.5,1340.6,38.0,1900,2024-10-24 19:00:00
2024/10/24,2000 UTC,33.5,958.8,610.0,38.0,2000,2024-10-24 20:00:00
2024/10/24,2100 UTC,32.0,959.4,32.6,39.0,2100,2024-10-24 21:00:00
2024/10/25,0900 UTC,23.8,963.3,158.1,60.0,0900,2024-10-25 09:00:00
2024/10/25,1000 UTC,25.4,963.8,943.2,59.0,1000,2024-10-25 10:00:00
2024/10/25,1100 UTC,27.7,964.4,1879.2,56.0,1100,2024-10-25 11:00:00
2024/10/25,1200 UTC,29.0,964.3,2580.4,53.0,1200,2024-10-25 12:00:00
2024/10/25,1300 UTC,31.6,963.8,3300.1,49.0,1300,2024-10-25 13:00:00
2024/10/25,1400 UTC,33.1,962.9,3563.1,46.0,1400,2024-10-25 14:00:00
2024/10/25,1500 UTC,34.6,961.6,3778.7,42.0,1500,2024-10-25 15:00:00
2024/10/25,1600 UTC,35.9,960.3,3552.7,38.0,1600,2024-10-25 16:00:00
2024/10/25,1700 UTC,36.7,959.4,3094.9,38.0,1700,2024-10-25 17:00:00
2024/10/25,1800 UTC,36.9,958.8,2274.4,39.0,1800,2024-10-25 18:00:00
2024/10/25,1900 UTC,36.6,958.7,1653.3,38.0,1900,2024-10-25 19:00:00
2024/10/25,2000 UTC,34.7,959.1,583.0,38.0,2000,2024-10-25 20:00:00
2024/10/25,2100 UTC,33.3,959.7,30.5,39.0,2100,2024-10-25 21:00:00
2024/10/26,0900 UTC,23.5,963.3,165.9,60.0,0900,2024-10-26 09:00:00
2024/10/26,1000 UTC,25.9,964.0,973.1,58.0,1000,2024-10-26 10:00:00
2024/10/26,1100 UTC,27.9,964.6,1922.8,54.0,1100,2024-10-26 11:00:00
2024/10/26,1200 UTC,30.3,964.4,2733.7,50.0,1200,2024-10-26 12:00:00
2024/10/26,1300 UTC,32.3,963.8,3327.8,47.0,1300,2024-10-26 13:00:00
2024/10/26,1400 UTC,34.5,963.0,3698.9,43.0,1400,2024-10-26 14:00:00
2024/10/26,1500 UTC,35.8,961.6,3803.1,41.0,1500,2024-10-26 15:00:00
2024/10/26,1600 UTC,36.7,960.2,3612.1,39.0,1600,2024-10-26 16:00:00
2024/10/26,1700 UTC,37.6,959.2,3161.5,36.0,1700,2024-10-26 17:00:00
2024/10/26,1800 UTC,37.4,958.5,2501.4,35.0,1800,2024-10-26 18:00:00
2024/10/26,1900 UTC,37.5,958.3,1687.2,33.0,1900,2024-10-26 19:00:00
2024/10/26,2000 UTC,35.7,958.5,612.9,33.0,2000,2024-10-26 20:00:00
2024/10/26,2100 UTC,34.1,959.2,34.4,34.0,2100,2024-10-26 21:00:00
2024/10/27,0900 UTC,24.3,964.3,175.3,57.0,0900,2024-10-27 09:00:00
2024/10/27,1000 UTC,26.3,964.8,1015.0,55.0,1000,2024-10-27 10:00:00
2024/10/27,1100 UTC,28.5,965.0,1965.0,52.0,1100,2024-10-27 11:00:00
2024/10/27,1200 UTC,30.6,965.1,2767.9,48.0,1200,2024-10-27 12:00:00
2024/10/27,1300 UTC,33.0,964.4,3360.9,42.0,1300,2024-10-27 13:00:00
2024/10/27,1400 UTC,35.1,963.4,3675.1,40.0,1400,2024-10-27 14:00:00
2024/10/27,1500 UTC,36.8,962.3,3821.7,38.0,1500,2024-10-27 15:00:00
2024/10/27,1600 UTC,37.6,961.0,3520.8,34.0,1600,2024-10-27 16:00:00
2024/10/27,1700 UTC,38.2,960.1,3057.6,33.0,1700,2024-10-27 17:00:00
2024/10/27,1800 UTC,38.6,959.5,2380.2,32.0,1800,2024-10-27 18:00:00
2024/10/27,1900 UTC,38.2,959.5,1436.6,31.0,1900,2024-10-27 19:00:00
2024/10/27,2000 UTC,36.0,959.7,604.9,32.0,2000,2024-10-27 20:00:00
2024/10/27,2100 UTC,34.5,960.2,31.4,36.0,2100,2024-10-27 21:00:00
2024/10/28,0900 UTC,26.3,963.3,176.9,63.0,0900,2024-10-28 09:00:00
2024/10/28,1000 UTC,27.1,964.4,800.7,60.0,1000,2024-10-28 10:00:00
2024/10/28,1100 UTC,28.6,964.9,1838.7,56.0,1100,2024-10-28 11:00:00
2024/10/28,1200 UTC,30.4,964.8,2171.0,53.0,1200,2024-10-28 12:00:00
2024/10/28,1300 UTC,32.1,964.4,3081.0,49.0,1300,2024-10-28 13:00:00
2024/10/28,1400 UTC,33.6,963.5,3732.5,47.0,1400,2024-10-28 14:00:00
2024/10/28,1500 UTC,34.2,962.1,3140.8,43.0,1500,2024-10-28 15:00:00
2024/10/28,1600 UTC,35.2,960.8,3021.6,38.0,1600,2024-10-28 16:00:00
2024/10/28,1700 UTC,35.2,959.7,2555.7,36.0,1700,2024-10-28 17:00:00
2024/10/28,1800 UTC,35.8,959.0,1692.1,35.0,1800,2024-10-28 18:00:00
2024/10/28,1900 UTC,35.5,958.9,1606.6,37.0,1900,2024-10-28 19:00:00
2024/10/28,2000 UTC,33.5,959.3,611.1,39.0,2000,2024-10-28 20:00:00
2024/10/28,2100 UTC,32.2,960.1,39.5,41.0,2100,2024-10-28 21:00:00
2024/10/29,0900 UTC,23.3,963.9,180.4,61.0,0900,2024-10-29 09:00:00
2024/10/29,1000 UTC,25.3,964.6,925.5,59.0,1000,2024-10-29 10:00:00
2024/10/29,1100 UTC,26.9,964.7,1888.6,55.0,1100,2024-10-29 11:00:00
2024/10/29,1200 UTC,29.1,964.5,2795.6,50.0,1200,2024-10-29 12:00:00
2024/10/29,1300 UTC,31.1,963.9,3392.5,47.0,1300,2024-10-29 13:00:00
2024/10/29,1400 UTC,32.3,962.9,3328.0,41.0,1400,2024-10-29 14:00:00
2024/10/29,1500 UTC,34.5,961.5,3826.3,38.0,1500,2024-10-29 15:00:00
2024/10/29,1600 UTC,35.2,959.9,3704.7,34.0,1600,2024-10-29 16:00:00
2024/10/29,1700 UTC,36.2,958.8,3227.8,33.0,1700,2024-10-29 17:00:00
2024/10/29,1800 UTC,35.6,958.4,2162.7,32.0,1800,2024-10-29 18:00:00
2024/10/29,1900 UTC,33.5,958.4,748.3,33.0,1900,2024-10-29 19:00:00
2024/10/29,2000 UTC,32.8,958.5,395.0,35.0,2000,2024-10-29 20:00:00
2024/10/29,2100 UTC,31.4,959.1,31.4,36.0,2100,2024-10-29 21:00:00
2024/10/30,0900 UTC,23.8,962.7,177.2,61.0,0900,2024-10-30 09:00:00
2024/10/30,1000 UTC,25.9,962.8,1003.9,59.0,1000,2024-10-30 10:00:00
2024/10/30,1100 UTC,27.9,963.1,1946.8,53.0,1100,2024-10-30 11:00:00
2024/10/30,1200 UTC,29.9,962.5,2755.9,49.0,1200,2024-10-30 12:00:00
2024/10/30,1300 UTC,31.9,961.9,3368.1,44.0,1300,2024-10-30 13:00:00
2024/10/30,1400 UTC,33.6,960.9,3730.6,40.0,1400,2024-10-30 14:00:00
2024/10/30,1500 UTC,34.9,959.8,3841.6,37.0,1500,2024-10-30 15:00:00
2024/10/30,1600 UTC,36.1,958.5,3701.7,35.0,1600,2024-10-30 16:00:00
2024/10/30,1700 UTC,36.4,957.7,3227.9,33.0,1700,2024-10-30 17:00:00
2024/10/30,1800 UTC,36.6,957.0,2571.4,32.0,1800,2024-10-30 18:00:00
2024/10/30,1900 UTC,36.3,956.8,1734.2,32.0,1900,2024-10-30 19:00:00
2024/10/30,2000 UTC,34.4,957.1,651.7,33.0,2000,2024-10-30 20:00:00
2024/10/30,2100 UTC,32.4,957.7,28.3,35.0,2100,2024-10-30 21:00:00
2024/10/31,0900 UTC,24.6,961.9,214.9,56.0,0900,2024-10-31 09:00:00
2024/10/31,1000 UTC,25.8,962.5,725.1,55.0,1000,2024-10-31 10:00:00
2024/10/31,1100 UTC,27.9,963.1,1739.6,51.0,1100,2024-10-31 11:00:00
2024/10/31,1200 UTC,29.8,962.8,2208.8,48.0,1200,2024-10-31 12:00:00
2024/10/31,1300 UTC,31.6,962.3,2915.5,46.0,1300,2024-10-31 13:00:00
2024/10/31,1400 UTC,33.8,961.3,3569.0,44.0,1400,2024-10-31 14:00:00
2024/10/31,1500 UTC,35.7,959.9,3871.5,41.0,1500,2024-10-31 15:00:00
2024/10/31,1600 UTC,36.7,958.7,3697.6,37.0,1600,2024-10-31 16:00:00
2024/10/31,1700 UTC,37.3,957.7,3393.2,33.0,1700,2024-10-31 17:00:00
2024/10/31,1800 UTC,37.8,957.2,2361.4,33.0,1800,2024-10-31 18:00:00
2024/10/31,1900 UTC,36.0,957.0,1007.3,32.0,1900,2024-10-31 19:00:00
2024/10/31,2000 UTC,34.3,957.2,451.5,35.0,2000,2024-10-31 20:00:00
2024/10/31,2100 UTC,33.5,957.9,16.3,36.0,2100,2024-10-31 21:00:00
2024/11/01,0900 UTC,25.5,962.1,169.9,62.0,0900,2024-11-01 09:00:00
2024/11/01,1000 UTC,26.9,962.8,974.3,61.0,1000,2024-11-01 10:00:00
2024/11/01,1100 UTC,28.3,963.2,1785.5,58.0,1100,2024-11-01 11:00:00
2024/11/01,1200 UTC,30.0,963.4,2718.8,55.0,1200,2024-11-01 12:00:00
2024/11/01,1300 UTC,31.1,963.0,3201.3,51.0,1300,2024-11-01 13:00:00
